,bookingID,min_val_acc_x,max_val_acc_x,mean_val_acc_x,min_val_acc_y,max_val_acc_y,mean_val_acc_y,min_val_acc_z,max_val_acc_z,mean_val_acc_z,min_speed,max_speed,mean_speed,label
16,403726925842,-4.063084,2.3032923,-0.5461593496614506,3.833234,12.850073,9.956128580904528,-3.6823947,3.6369035,0.007538614806748023,-1.0,26.882002000000004,6.742627701938254,1
17,584115552385,-3.3419952000000004,3.5463410000000004,0.4109616412111625,6.073532,11.9353485,8.830390881283446,-3.7127838,5.085327,1.0889186138014837,0.0,22.74,6.496811497326197,0
18,1408749273199,-3.9043884277343763,3.542062377929688,0.305226033528646,-17.54298095703125,-1.0802490234375002,-8.803601108127163,-8.41529541015625,0.9302642822265624,-4.0043312581380155,-1.0,19.07066345214844,5.7058977081406965,0
19,919123001503,-3.8241181000000006,4.3505316,0.2735602053215849,6.930292999999999,12.120699,9.668271638993707,-1.4970047,5.3674746,1.0706690448309446,0.0,25.63,8.142981132075478,1
20,1408749273162,-5.9673657,3.5314187999999995,-0.4582899672749295,4.30103,14.699603,9.770622506285317,-6.847637,4.7908550000000005,-0.6625094330988128,0.0,24.332571,12.956625516949144,0
21,429496729679,-3.8260512,1.6424724999999998,-0.4038289937570472,3.0790374,11.439845,9.346059755704696,-0.38787252,9.201198,2.660248214295301,-1.0,19.176855,4.837967633355704,0
22,549755813914,-2.1374664,4.363250700000001,1.1281173537762126,7.046753,11.400803,9.199023617840359,-1.2719116,6.6629944000000005,3.1687645945320813,-1.0,15.0,4.64928012519562,0
23,670014898222,-3.8811195,0.68715686,-1.6552587952945257,5.7534423,12.277842,8.478002037910697,0.6488484999999999,7.8364615,4.404896830160063,-1.0,21.033281,8.702859313125536,1
24,541165879465,-2.9342856,3.7488122,0.67057243841937,7.1645145,13.661076,9.603680636306327,-2.0162146,5.433928,0.9824078649660356,-1.0,19.14058,7.9879519594594575,0
25,601295421449,-4.4603977,2.0207062,-0.8372689396096208,6.71813,12.447454,9.117453944817292,-0.59376204,7.7572136,3.1243921618046238,-1.0,24.55,10.36460850111858,0
26,635655159897,-3.954034423828125,3.835302734375,-0.3334999813976519,-13.65190124511719,-6.300106811523437,-9.715897244761193,-5.85284423828125,4.181927490234377,-0.8618005638578499,0.02898529917001724,16.588659286499027,6.041139070968704,0
27,541165879435,-2.2505496,4.23654,0.3739332849271832,7.025785000000001,11.844116,9.577049392751237,-5.040992,3.5733461,-2.1184484360724856,-1.0,20.09635,4.830091129621088,0
28,927712935943,-2.5038330078125,5.9652954101562505,1.0598288382735908,-11.032028198242188,-5.7903381347656255,-8.511213163488055,-6.6462829589843775,-2.40155029296875,-4.636071657666972,0.003493389813229441,20.190387725830078,6.285890864789961,0
29,455266533447,-2.9433746,2.6411285,0.3124407138207896,6.7078705,10.411728,8.928479785714279,2.1752167,6.8526917,4.144384229699243,-1.0,17.19,6.152612781954888,0
30,1700807049382,-3.138808,2.529273,0.0010784924165605759,6.847810000000001,12.661745,9.825964507597547,-2.9491873,4.865085,0.8914548513838408,0.0,20.959614,8.407637237336965,0
31,695784702012,-4.6975669999999985,4.7167214999999985,0.22391054263631213,4.4294086,13.149357,9.8784314635461,-6.1293435,6.7925577000000015,0.0223092078729078,0.0,30.04103,14.991667131432619,0
32,1322849927185,-2.8416351318359383,5.375674438476564,0.2327480061848958,-10.9005859375,-7.331607055664063,-9.636181504991317,-5.224493408203125,1.8529022216796875,-1.3378574117024733,0.0,25.13162040710449,8.156727208279904,1
33,1546188226642,-2.4021484375,4.845718383789063,0.007634778145032069,-14.03486328125,-3.940576171875,-7.514161095252409,-11.5477783203125,-0.8390472412109375,-6.247056540464745,0.02702218107879162,33.581436157226555,12.567189085124669,1
34,1468878815312,-8.736566999999999,0.91467124,-4.799747931730497,3.2599356,11.2198515,6.148422632340423,-11.596709,-0.6540097,-6.160788834468082,-1.0,20.057108,6.0226808742354585,0
35,764504178746,-3.666275,9.018204,0.42060939943069775,4.2763824,13.027191,8.256806076491749,0.99124146,9.133911,4.930226693141622,-1.0,20.71,5.516204169662113,0
36,979252543552,-5.0374002,6.708553299999998,0.06817935729190218,3.4608185,14.038402,9.673336506555273,-7.8613615,11.882423,0.7233258776394608,0.0,19.808388,6.1914206009125925,0
37,1503238553601,-9.384073,-5.29358,-7.7809553329896906,-1.3778629999999998,3.3542767,0.4011220299060714,2.9029696,8.10557,5.429086840893474,-1.0,23.812338,7.270284965303552,0
38,1176821039202,-4.3898435,2.2950785,-0.26637741709477536,6.517599,11.114866,9.108922632442294,1.2170186,6.1476644999999985,3.5424383204131216,0.0,18.13,3.80891859052248,0
39,558345748621,-11.423065185546875,8.506362915039062,-0.5962925777144634,-15.662713623046875,4.925421142578125,-5.161439372236573,-19.29584350585937,7.98642578125,-7.926783180737973,-1.0,21.117958068847656,3.513605764101216,1
40,489626271844,-3.3287354,6.4551697,0.8603199974734963,5.471527,10.401199,8.260449345988532,1.4264221,7.0803375,4.457232830085952,0.0,26.93,13.547736389684822,0
41,1142461300880,-3.9433706,3.4190245000000004,1.0156018022518674,3.2873392,13.218791,8.574358049199576,1.2522057,10.980144500000002,4.22966659722518,-1.0,24.767523,10.567536668488687,0
42,858993459202,-3.903192138671875,3.629092407226562,0.13694262083504238,-12.843060302734376,-7.683166503906251,-9.786170227487787,-6.651516723632812,1.60721435546875,-1.2745831837802055,-1.0,24.53000068664551,9.104701664040935,0
43,1176821039197,-3.5140991210937504,3.1368194580078126,-0.1632578322466677,-14.175128173828124,-5.559005737304688,-9.713545611512409,-4.464849853515625,1.2501220703125,-1.2127411157944603,-1.0,-1.0,-1.0,0
44,592705486872,-2.8587642000000004,4.1947694,0.504119827449246,7.2522583,13.082317,9.724780252396583,-1.4844503,5.4350038,0.8819892166677615,0.0,27.528511,12.95448938669074,0
45,1451698946073,-3.194687,2.9064178,-0.1707646858625396,6.0750885000000014,10.208694,8.33647716099635,2.4563751,8.436645500000001,4.896952368165249,0.0,21.01,7.73153098420413,0
46,42949673054,-2.2198334,5.079773,0.6455555755890997,1.095932,13.216476,9.484484943270287,-2.5021515,3.7419128,0.5469765157989767,-1.0,18.13,5.413948832035596,0
47,1331439861929,-2.7375946,3.8913574,0.7607017514021679,6.3512726,11.362335,9.469078946583343,-8.260239,0.9442749,-2.974591648483342,0.0,21.08,11.074124999999995,0
48,146028888205,-4.239797973632813,2.3849517822265627,-0.20992159093700866,-15.102850341796875,-6.052175903320313,-9.65271483607264,-3.97945556640625,4.337893676757813,0.2290984915487421,0.0,24.229999542236328,8.732947000596079,1
49,1228360646727,-2.2004547000000003,2.8273773,0.6242505161064383,5.595001,11.768448,9.110165604311536,-4.640152,0.23564148,-2.1861189428831707,-1.0,22.73,8.473838664812247,0
50,721554505902,-2.655548,3.510727,0.577893665980392,8.333480999999999,14.092728,9.927283313725486,-2.962677,3.871582,0.9673899317203922,0.0,13.5,5.238549019607849,0
51,970662609043,-4.24492,4.607641,0.1749408176112304,6.916848700000001,12.58153,9.85218447985135,-5.601235,8.406042,0.6314267066095788,-1.0,23.67,11.50682889535919,1
52,515396075531,-4.1253357,3.8859081,0.005693969575172427,-0.6751855,11.509279,8.664275085287349,-0.45730647,10.0368,4.581838391482756,0.0,24.40504,10.229501848758638,0
53,34359738380,-3.179,1.915,-0.4588729540140293,7.336,10.611,9.189674201091243,-3.16,4.022,-0.5986547155105215,-1.0,22.426447,9.053012357092758,1
54,1571958030385,-2.7807,2.7101362,0.3186656151834399,6.2813919999999985,11.70884,8.700566424885643,1.343108,7.5180564,4.223484208234221,0.0,16.797913,5.035108740768528,0
55,317827579924,-5.3929443,5.1523285,0.612844694283363,5.8995514,11.913788,9.3811018337955,-5.462738,5.892975,-0.8819329257781455,-1.0,17.29,6.452365684575392,0
56,584115552332,-6.695385000000001,4.997896,-0.048358773705385515,6.023811299999998,15.125369,9.577602440514088,-4.5202527,6.9348054,1.5982732284236196,-1.0,28.064545000000006,11.24605629330477,0
57,1683627180111,-4.9559975,3.6056678,0.043425812621295724,7.079654,13.554773,9.833973851314967,-4.9583917,5.807136,0.06264315802815906,-1.0,23.432203,8.402890750815912,1
58,755914244162,-1.6400781999999998,4.1325183,1.091401307411657,6.342434,11.617022,8.727808338438736,2.3272352,7.5252056,4.7133452542490115,-1.0,25.402718,12.762798865088921,0
59,128849019033,-7.3264809999999985,2.3799093,-1.1745201337775044,4.9992456,13.137386,9.48814500263619,-6.399896599999999,8.344047999999999,1.068423040692794,0.0,14.110312,3.59268094924042,0
60,1434519076995,-3.4075475,3.378817,-0.03874909747299753,6.1997849999999985,12.734758,9.677589656069355,-8.942942,7.137714,0.2694761990769609,0.0,27.5,10.965937241948804,0
61,1082331758734,-5.121353599999999,3.2346652,-0.01261360305050979,1.7047237000000002,15.036046,9.53788007411767,-5.217125,9.668081,1.7080474790864333,0.0,23.76175,7.74871713129317,0
62,257698037806,-3.8571768,6.2753944000000015,0.03148975675959438,-2.7558103,15.838128,9.532779013876748,-5.784568,12.517269,1.9916640527208302,-1.0,28.218548,9.328676711661462,1
63,953482739745,-3.721183,4.388792,0.38829839091307217,6.1691875,13.902133,9.952712638436116,-4.880791,4.9934330000000005,0.29652463122797346,-0.0665995,31.414045,22.84993316967513,0
64,549755813925,-3.1747115000000004,3.371036,-0.9841016544399492,4.617218,9.939528,8.368148074589136,1.9369092,10.676943,4.902466986725657,0.0,18.744875,5.351779882547006,0
65,1623497638035,-2.943170166015625,2.0057281494140637,-1.1413174298853652,-12.45755615234375,-7.4448059082031275,-9.486886975656141,-4.7564453125,0.3811676025390625,-2.4081513847400937,0.090113528072834,14.425195693969727,5.5546371063911435,1
66,1382979469454,-5.8300589999999985,2.3966691000000004,-0.2640505537065853,6.423839,12.301784,9.442138039512187,-2.3679377999999995,6.3735595,2.4992316410317104,-1.0,27.935389,9.009792733195123,0
67,1571958030375,-2.9391326904296875,1.7826202392578123,-0.3713946533203128,-12.78175048828125,-7.771392822265626,-9.817821451822923,-2.9035430908203126,2.7596893310546875,-0.027455444335937523,-1.0,23.31505584716797,14.444602204017901,0
68,773094113357,-3.2801564,3.8188684,0.6490467406100635,3.1604428,14.755916,9.44162192568134,-12.000105,10.288198,2.8855127448521967,-1.0,25.422592,10.10402959176102,0
69,1348619730946,-4.252,1.877,-1.2583648484848446,6.972,11.492,9.414670303030313,-3.294,6.569,1.6207218181818177,-1.0,27.138214,11.884655417703021,1
70,85899345995,-3.8696960449218754,1.7622833251953127,-0.5515346554487185,-10.96339111328125,-4.854092407226564,-8.525942179361966,-8.86689453125,-2.477813720703125,-4.722108595628004,0.699999988079071,16.729999542236328,8.30346667827704,0
71,841813590132,-4.542309570312502,6.326724243164063,0.19336777396824065,-15.69815368652344,-4.8801116943359375,-9.29604086701766,-6.1193176269531255,1.4642578125,-2.28050677490234,0.0,24.940000534057607,12.019921739852949,0
72,1657857376306,-2.7886798,4.965564700000002,1.211164847534458,6.4187207000000015,11.595608,9.259301312128498,-0.6710946999999999,7.8678064,3.511415347726914,0.0,24.773964000000007,7.755322780963862,0
73,1348619730957,-2.5308990478515625,3.5031829833984376,-0.06061163540544184,-11.996237182617188,-6.0511291503906275,-9.697613469266344,-5.250064086914064,2.9588714599609376,-0.4108438215584592,-1.0,14.816906929016113,5.71774816236448,0
74,481036337262,-5.0640411376953125,4.458569335937502,0.20998625557377665,-14.385525512695313,-4.16368408203125,-9.482796337199666,-4.714874267578125,5.304644775390625,-0.05593526012492628,0.2899999916553497,21.030000686645508,14.036037728977654,0
75,472446402720,-5.834848,6.471725,0.4044511983551832,6.605803999999999,13.568356,9.829706043440856,-5.0591025,5.7678080000000005,0.18238710165711808,-1.0,25.324133,6.387149281397854,1
76,8589934618,-3.3327289,2.1068976000000004,-0.4142525747441858,7.546523599999999,15.418659,9.728922162254026,-9.500193,5.401319,0.2817876887101966,-1.0,16.783981,4.895645193202144,0
77,1468878815257,-5.238673,2.7390504,-0.3562734915399826,6.055121,14.329735,9.878721776582832,-5.640911599999999,5.3631754,-0.040058937553859496,0.0,31.246284000000006,15.114644134657418,0
78,1314259992626,-2.9745657000000003,8.1796465,0.26419400377115204,7.183802,12.852994,9.781539655162582,-5.1766185999999985,5.0544376,-0.6314227144733596,0.0,17.888885000000005,6.490885136961218,0
79,463856468098,-2.4581077,3.0432887,0.5327810228942991,5.403359,11.896961,9.556856692173907,-3.0950708,4.655372,0.053518445876384484,0.0,20.751566,5.46580232463768,1
80,1116691497104,-2.2961094,5.8755503,1.01764281504969,4.230683999999999,12.874016,9.480196554402614,-1.6352897,6.1748347,2.2547704855590878,-1.0,25.4181,7.6076655408838,1
81,489626271878,-3.1060150146484378,2.620770263671876,-0.18752765655517575,-13.309313964843753,-6.678433227539062,-9.707959887186686,-5.946005249023438,1.7374603271484377,-1.3344648106892896,0.959999978542328,12.609999656677244,6.861999997496605,0
82,403726925879,-5.2448483,3.7066872,-0.9228803559096952,8.068041000000001,11.483223,9.78959671757576,-3.1935835,4.449577,0.3297768666152729,0.0,17.28,5.493103030303029,0
83,1417339207728,-3.219732,4.9014864000000005,0.3468919223741573,6.871617999999999,12.4394865,9.815966392522169,-2.596914,4.2749333,0.13948624567567788,-1.0,22.879555,7.542699020851709,0
84,206158430348,-5.5770996093750025,4.955477905273439,-0.34434931919238154,-13.533020019531252,-4.634573364257814,-9.426824771135866,-8.881549072265628,2.9143096923828127,-1.796830221209349,-1.0,18.59000015258789,5.2395067686787895,0
85,395136991250,-2.852069,6.2464914,1.2132085285968988,5.5453925,11.529815,8.451624661395353,0.52914727,9.061604,4.752388179465119,-1.0,22.01131,9.24896006556587,0
86,102,-2.4088745,3.031952,0.20679504479581365,5.1127167,13.067459,9.696641621698113,-1.9938507,4.8350067,1.3046152715052255,0.0,24.64,11.57538325471698,0
87,171798691938,-2.296,3.428,0.3518095238095237,5.283,13.395,8.731813333333324,0.441,9.291,4.6549495238095115,0.0,23.789946,4.945245221571424,0
88,1486058684565,-5.266213989257814,3.997100830078125,-0.6240562818425668,-12.114968872070316,-0.5914154052734375,-9.33976602035353,-13.249200439453125,1.7715545654296876,-2.8634394949817543,-1.0,27.52919960021973,12.070381517866993,0
89,1142461300781,-2.030345,3.7015488,0.6774907044698032,6.9290314,11.617022,9.183623501422318,0.9720756,5.8611846,3.3871260828227565,0.0,24.670855,9.111096910743989,0
90,188978561178,-3.4740927000000004,5.978504,0.12491326697032107,0.29928434,16.182903,9.812708585758571,-7.7430850000000015,6.840443,0.5565668102952376,0.0,23.50945,12.090431490110733,0
91,1125281431733,-4.872718,3.8002014,0.13424933010919546,6.1450443,12.1674385,9.642135289425294,-6.1159787,8.132489999999999,0.5854718704531034,-1.0,12.867113,5.357984071517238,0
92,1211180777475,-4.1334777832031255,2.9077301025390625,-0.2432010803222656,-14.048770141601565,-6.268255615234375,-9.752448755900065,-2.5494415283203127,3.7277862548828127,0.9134614054361972,0.0,23.10000038146973,12.058275001073875,0
93,618475290699,-2.9352447509765627,3.037078857421875,-0.2085932870513027,-10.6505615234375,-7.7029052734375005,-9.629883412481515,-5.346813964843752,0.10108642578125,-1.500873839739456,0.2199999988079071,24.190000534057607,12.893228160090818,0
94,1159641170031,-9.313729,7.0080423,-2.8671092369662,-6.5411587,7.484503299999999,1.90115311423155,-0.6081458000000001,12.80937,8.835305678591544,0.0,29.10042,16.471496515549305,0
95,635655159945,-2.8377471923828126,3.0109100341796875,0.28584810233410496,-11.439663696289065,-7.857675170898437,-9.744193853684418,-3.3702453613281254,3.4004516601562504,0.6683367919921875,0.06311506778001785,14.813691139221193,5.127369902181774,0
96,670014898195,-2.4229321,4.0605660000000015,0.5360914601675096,-0.39858958,13.704411,6.812067387241367,-9.595961,3.8402996,-0.25438811708367143,-1.0,21.25,10.090179717586649,0
97,1606317768789,-3.842811,1.4581133,-0.7621103949905309,7.161275999999999,11.066339,9.122818541642513,-0.12929083,6.4789075999999985,3.6982870910048353,0.0,17.624062,3.773769826347825,0
98,575525617758,-3.754,4.673,0.21380445969125256,1.877,13.178,8.092013722126921,2.221,16.127,5.641481132075466,0.0,22.461449,12.982856719150929,0
99,1443109011609,-2.4744074,4.2521024,0.3288381365720807,6.0022635000000015,11.926716,9.6675798573604,-4.401739599999999,4.662708,0.4189379007264979,-1.0,27.279892,11.571713637868015,0
100,1322849927294,-6.1848550000000015,3.870476,0.3025963142629521,5.3295309999999985,14.068598,9.121582932952382,0.5964818000000001,6.370578299999999,3.0356072144952377,0.0,28.711308,16.651586218450774,0
101,1176821039226,-4.254302978515625,2.7083984375,-0.4262916683981609,-15.03974609375,-5.9144531250000005,-9.796360156192288,-3.814517211914063,2.1648345947265626,0.008250293776780441,-1.0,30.58847427368164,12.12643814097218,0
102,128849019025,-4.0947266,3.2032218,0.164230137418907,6.0371137,13.938928,9.744313007759564,-4.827496,6.3424510000000005,0.5407824035974865,0.0,17.339026999999998,3.165754450356285,0
103,515396075561,-2.160633,3.1763012,0.4988503126724374,6.3020754,13.531588,9.244725566093187,-2.0246518,8.153903999999999,3.004474836927597,0.0,22.603182,13.693219890823665,1
104,463856468076,0.1637420654296875,4.3358001708984375,2.8492434535882416,-10.213616943359378,-7.2865966796875,-9.002062542255102,-3.5579132080078133,1.0833892822265625,-1.4039625431941116,0.0,11.470000267028807,3.418282052033987,0
105,592705486931,-3.301608276367188,3.236709594726563,-0.1815408113267687,-13.43118591308594,-6.609347534179688,-9.716285103691954,-4.781567382812502,2.811578369140625,-1.3283737055460605,0.1899999976158142,16.290000915527347,7.464652780815959,1
106,34359738469,-14.490798950195314,14.742617797851565,-0.3622555571786201,-29.539218139648447,36.249502563476575,-0.9850558924264898,-45.55184631347658,6.0424560546875,-7.041642068874435,-1.0,5.638537406921388,0.3945795006864725,1
107,970662608943,-18.954153442382808,12.482229614257813,-1.4100308796003762,-22.1157958984375,17.19650573730469,-6.227702149035883,-20.999508666992188,7.913900756835938,-6.183558642817483,-1.0,24.421972274780273,3.721959968803573,1
108,8589934631,-4.6416015625,0.24374389648437506,-1.8168997462016008,-12.50525817871094,-6.425418090820313,-9.256442162693755,-6.3756225585937525,0.3385498046875,-2.429011192474976,0.2800000011920929,18.979999542236328,7.4653012063728275,0
109,39,-4.4533510000000005,4.632921700000002,0.12149825352520045,4.14449,14.138193,9.742609077292975,-3.5674694,6.2538457,1.3884150188842383,-1.0,24.009903,11.899543850528385,0
110,171798691956,-3.1676257000000003,3.5507095,0.5953969289612904,7.3576064,11.516461,9.489391559999996,-1.7286664,6.3544054,2.4448583727131203,-1.0,25.894115,8.43452573331183,0
111,678604832778,-3.0981915,6.7542490000000015,0.6805709387193281,5.4134555,12.756696,9.312220009523813,-0.5602603,7.185219,3.02534729812325,-1.0,14.665721,5.827135679495803,0
112,721554505908,-3.0210784912109383,3.704608154296875,0.2787664564088133,-13.586553955078125,-3.1795867919921883,-9.337862656776846,-8.081381225585938,2.273995971679688,-2.6741238909117797,0.0,20.459999084472656,7.218008892554728,0
113,180388626610,-2.0757110595703128,2.932403564453125,0.674001177359318,-12.023751831054687,-6.232516479492188,-9.040560377922617,-7.27164306640625,-0.4785156250000001,-3.737638085406767,-1.0,30.60758399963379,9.259751096151877,0
114,395136991297,-3.2998047,4.5211334,0.3498425866090186,6.5448456,15.441971,9.701730055968174,-4.0349274,0.8637848,-1.204155392690186,0.0,13.78,4.287824933687001,0
115,8589934729,1.1563994,3.9564183,2.320773739059672,7.574057000000002,11.933898,9.287506705786619,-6.245275,-3.3961751,-4.748507258770348,0.0,24.851303,10.491666827305615,0
116,352187318368,-3.0766432,3.7685885,0.1515896190903575,5.956956,12.471778,9.750328547200613,-3.6392977,8.9186735,1.6247984509650086,-1.0,22.04248,5.711974304241832,0
117,1649267441740,-4.544552612304689,3.944464111328125,-0.3191024229261613,-14.21595153808594,-6.646881103515626,-9.751021205054409,-4.531243896484376,7.7392425537109375,1.0801482942369254,-1.0,25.149860382080078,12.510135486530555,0
118,240518168640,-4.975151,5.3438582000000014,0.21756589635871965,1.3066356,13.660716,8.414591403439985,-1.7435773999999995,8.766967999999999,4.390198815367998,0.0,25.17,10.29651999999999,1
119,498216206448,-3.69564,3.28302,0.18270900784719726,4.96938,15.435576,9.785150963743213,-9.241492,7.921108199999999,-0.09961836689466542,0.18,28.88,15.609792043399631,0
120,1348619731111,-2.7510219,2.8300328,0.3397391929996497,6.7566433,12.90993,9.55150990157896,-5.542746,8.746285,2.2235924172052632,7.295547,28.037567,23.0216451477193,0
121,1606317768776,-3.189174,8.624178,0.29807296162119074,4.9872746,13.510893,9.703528355,-7.003253999999999,4.853195,0.2846336703145237,-1.0,19.337427,8.164986378668102,0
122,1211180777649,-3.087322998046876,2.3800170898437503,-0.17390560210177486,-13.823269653320313,-5.458367919921876,-9.595596514307543,-4.501336669921876,1.1390167236328126,-1.3896296554368972,0.1608629673719406,27.97654151916504,13.633996539446759,0
123,231928234160,-4.591656494140627,1.2199157714843751,-1.2247163230155578,-10.977447509765623,-5.727084350585938,-8.963931114744039,-6.510504150390625,-1.4449676513671876,-3.6154380547245832,0.0,20.5,7.3349367060741795,0
124,1382979469378,-2.7989073,3.8978794,0.6410936815944444,3.1700199,13.515681,8.961803136790127,-0.5554718000000001,11.2004175,3.85311236487037,-1.0,28.787504,11.452309534746936,1
125,51539607568,-4.482361,4.024124,-0.12787391709019155,6.439682,14.020157,9.861315952198424,-3.4043884,4.6887360000000005,0.39753521879887216,-1.0,25.34,13.734205186020295,0
126,833223655547,-2.0018017,4.589703599999999,0.6212924814700489,6.8888364,15.421359,9.582074358495158,-2.0918045,6.788251400000001,1.8682252231040057,-1.0,26.337902000000003,15.845474349288844,0
127,369367187538,-2.9952377999999995,2.6265194,-0.12325966465653375,4.343214499999998,9.938635,7.4394178979610786,2.578634,9.828498,6.518660588785924,-1.0,25.113396,9.331381211677467,0
128,532575944842,-3.178240966796875,3.4652008056640637,0.3209404296875005,-12.866687011718753,-0.4589263916015625,-8.68107314282794,-7.32786865234375,-1.5134552001953123,-4.1579264540561365,-1.0,20.209999084472656,5.576948820394138,1
129,841813590148,-4.8937483,3.3279405,-0.7158596584089818,6.7971387000000005,12.569559,9.801584618240744,-3.5841199999999995,5.7580550000000015,0.7255207053407419,-1.0,23.89,8.214175785874064,1
130,884763263133,-3.397476,2.7270790000000003,0.09982889528751196,6.766220599999999,12.8213415,9.671761882723,-1.8076775,3.45015,0.6482527146467604,0.0,24.267927,11.954911240516436,0
131,575525617717,-3.01165771484375,6.055764770507812,0.4629210631643528,-12.8971923828125,-7.9346862792968755,-9.864817520765568,-2.6146392822265625,1.352105712890625,-0.2386707858968402,0.2133631557226181,15.502666473388672,7.548249243415865,0
132,901943132183,-4.0678730000000005,3.6225379,-0.17427736442681305,4.5467277,13.393573000000002,9.755428308853283,-5.054314,3.7183087,0.10568522818178742,-1.0,24.560143,9.971442817107915,0
133,850403524662,-1.5720615,4.3962617,1.714728276807494,6.996269,12.269193,9.265302530933134,-8.029961,4.0249977,-2.6827695881249083,0.0,27.872366,10.917111843497453,0
134,1520418422880,-3.5812408447265627,1.5737182617187502,-0.6554342520950189,-10.797406005859377,-6.9138031005859375,-8.839846895658061,-6.593795776367188,-2.0353363037109378,-4.1968895388872145,-1.0,22.66989517211914,13.315975141525268,0
135,42949673110,-3.0644439697265637,2.8353546142578128,0.12114509433756973,-13.979833984375,-6.424072265625001,-9.479351211590346,-5.04056396484375,1.40145263671875,-1.7191756819616122,0.239999994635582,15.449999809265135,3.8750417744714905,0
136,1700807049337,-18.150444,8.546103,-6.256717289039563,-12.837709,7.699753,-0.989387013341366,-8.030152000000001,12.576741,0.8222039618674698,-1.0,15.15,3.4117269076305274,1
137,1047972020277,-4.5132080000000006,4.276175,-0.16805655380013013,3.8260512,17.195683,9.736281046936098,-5.935407,7.0678990000000015,-0.16039612121108204,0.0,21.520168,8.901567677366376,1
138,687194767384,-4.2833576,3.2490308,-0.03911368792731958,6.0766697,15.569969,9.593640101546386,-6.818895,7.484503299999999,0.3386664712811856,-1.0,26.415438,12.260225628028346,1
139,996432412789,-2.3004353,5.6904044,0.3050608156078002,6.5791035,12.401352,9.890595219945938,-2.2671368,4.9523196,1.31398581720892,0.0,26.253815000000003,8.81229787135135,0
140,927712936057,-3.4556304931640627,3.244036865234375,-0.017046009971736983,-12.209176635742187,-5.438629150390625,-8.345537358783666,-9.8825439453125,-0.5372833251953125,-4.617667109565974,0.2300000041723252,21.520000457763672,8.781239967935448,1
